Caller Method,Caller Library,Virtual Callee Method,Actual Callee Method,Callee Library,Count
org.eclipse.jetty.server.ServerConnector::newEndPoint(Ljava/nio/channels/SocketChannel;Lorg/eclipse/jetty/io/ManagedSelector;Ljava/nio/channels/SelectionKey;)Lorg/eclipse/jetty/io/ChannelEndPoint;,jetty-server-9.4.26.v20200117,org.eclipse.jetty.io.SocketChannelEndPoint::setIdleTimeout(J)V,org.eclipse.jetty.io.SocketChannelEndPoint::setIdleTimeout(J)V,jetty-io-9.4.26.v20200117,3
org.jsoup.select.NodeTraversor::filter(Lorg/jsoup/select/NodeFilter;Lorg/jsoup/nodes/Node;)Lorg/jsoup/select/NodeFilter$FilterResult;,jsoup-1.13.1,org.jsoup.select.NodeFilter::head(Lorg/jsoup/nodes/Node;I)Lorg/jsoup/select/NodeFilter$FilterResult;,org.jsoup.select.TraversorTest$1::head(Lorg/jsoup/nodes/Node;I)Lorg/jsoup/select/NodeFilter$FilterResult;,org.jsoup.select,5
org.eclipse.jetty.servlet.ServletHandler::updateMappings()V,jetty-servlet-9.4.26.v20200117,org.eclipse.jetty.http.pathmap.PathMappings::put(Lorg/eclipse/jetty/http/pathmap/PathSpec;Ljava/lang/Object;)Z,org.eclipse.jetty.http.pathmap.PathMappings::put(Lorg/eclipse/jetty/http/pathmap/PathSpec;Ljava/lang/Object;)Z,jetty-http-9.4.26.v20200117,28
org.eclipse.jetty.util.component.AbstractLifeCycle::start()V,jetty-util-9.4.26.v20200117,org.eclipse.jetty.util.component.AbstractLifeCycle::doStart()V,org.eclipse.jetty.server.Server::doStart()V,jetty-server-9.4.26.v20200117,1
org.eclipse.jetty.server.HttpOutput::write([BII)V,jetty-server-9.4.26.v20200117,org.eclipse.jetty.util.BufferUtil::fill(Ljava/nio/ByteBuffer;[BII)I,org.eclipse.jetty.util.BufferUtil::fill(Ljava/nio/ByteBuffer;[BII)I,jetty-util-9.4.26.v20200117,654
org.eclipse.jetty.io.IdleTimeout::deactivate()V,jetty-io-9.4.26.v20200117,org.eclipse.jetty.util.thread.Scheduler$Task::cancel()Z,org.eclipse.jetty.util.thread.ScheduledExecutorScheduler$ScheduledFutureTask::cancel()Z,jetty-util-9.4.26.v20200117,3
org.eclipse.jetty.server.Request::getParts()Ljava/util/Collection;,jetty-server-9.4.26.v20200117,org.eclipse.jetty.http.MimeTypes$Type::is(Ljava/lang/String;)Z,org.eclipse.jetty.http.MimeTypes$Type::is(Ljava/lang/String;)Z,jetty-http-9.4.26.v20200117,2
org.eclipse.jetty.util.component.ContainerLifeCycle::addBean(Ljava/lang/Object;)Z,jetty-util-9.4.26.v20200117,org.eclipse.jetty.util.component.ContainerLifeCycle::addBean(Ljava/lang/Object;Lorg/eclipse/jetty/util/component/ContainerLifeCycle$Managed;)Z,org.eclipse.jetty.server.ServerConnector$ServerConnectorManager::addBean(Ljava/lang/Object;Lorg/eclipse/jetty/util/component/ContainerLifeCycle$Managed;)Z,jetty-server-9.4.26.v20200117,4
org.eclipse.jetty.io.AbstractConnection::fillInterested()V,jetty-io-9.4.26.v20200117,org.eclipse.jetty.util.log.Logger::isDebugEnabled()Z,org.eclipse.jetty.util.log.StdErrLog::isDebugEnabled()Z,jetty-util-9.4.26.v20200117,33
org.eclipse.jetty.server.Request::setMetaData(Lorg/eclipse/jetty/http/MetaData$Request;)V,jetty-server-9.4.26.v20200117,org.eclipse.jetty.util.URIUtil::canonicalPath(Ljava/lang/String;)Ljava/lang/String;,org.eclipse.jetty.util.URIUtil::canonicalPath(Ljava/lang/String;)Ljava/lang/String;,jetty-util-9.4.26.v20200117,56
org.eclipse.jetty.util.IteratingCallback::iterate()V,jetty-util-9.4.26.v20200117,org.eclipse.jetty.util.IteratingCallback::processing()V,org.eclipse.jetty.server.HttpConnection$SendCallback::processing()V,jetty-server-9.4.26.v20200117,62
org.eclipse.jetty.server.HttpConnection$SendCallback::process()Lorg/eclipse/jetty/util/IteratingCallback$Action;,jetty-server-9.4.26.v20200117,org.eclipse.jetty.http.HttpGenerator::isNoContent()Z,org.eclipse.jetty.http.HttpGenerator::isNoContent()Z,jetty-http-9.4.26.v20200117,61
org.eclipse.jetty.util.component.ContainerLifeCycle::setStopTimeout(J)V,jetty-util-9.4.26.v20200117,org.eclipse.jetty.util.component.AbstractLifeCycle::setStopTimeout(J)V,org.eclipse.jetty.io.ManagedSelector::setStopTimeout(J)V,jetty-io-9.4.26.v20200117,8
org.eclipse.jetty.server.HttpChannel::onContent(Lorg/eclipse/jetty/server/HttpInput$Content;)Z,jetty-server-9.4.26.v20200117,org.eclipse.jetty.util.log.Logger::isDebugEnabled()Z,org.eclipse.jetty.util.log.StdErrLog::isDebugEnabled()Z,jetty-util-9.4.26.v20200117,16
org.eclipse.jetty.server.handler.HandlerWrapper::expandChildren(Ljava/util/List;Ljava/lang/Class;)V,jetty-server-9.4.26.v20200117,org.eclipse.jetty.server.handler.HandlerWrapper::expandHandler(Lorg/eclipse/jetty/server/Handler;Ljava/util/List;Ljava/lang/Class;)V,org.eclipse.jetty.servlet.ServletHandler::expandHandler(Lorg/eclipse/jetty/server/Handler;Ljava/util/List;Ljava/lang/Class;)V,jetty-servlet-9.4.26.v20200117,3
org.eclipse.jetty.server.Response::addCookie(Lorg/eclipse/jetty/http/HttpCookie;)V,jetty-server-9.4.26.v20200117,org.eclipse.jetty.http.HttpFields::add(Lorg/eclipse/jetty/http/HttpField;)V,org.eclipse.jetty.http.HttpFields::add(Lorg/eclipse/jetty/http/HttpField;)V,jetty-http-9.4.26.v20200117,2
org.eclipse.jetty.server.Response::newResponseMetaData()Lorg/eclipse/jetty/http/MetaData$Response;,jetty-server-9.4.26.v20200117,org.eclipse.jetty.http.MetaData$Response::setTrailerSupplier(Ljava/util/function/Supplier;)V,org.eclipse.jetty.http.MetaData$Response::setTrailerSupplier(Ljava/util/function/Supplier;)V,jetty-http-9.4.26.v20200117,56
org.eclipse.jetty.io.ManagedSelector::createEndPoint(Ljava/nio/channels/SelectableChannel;Ljava/nio/channels/SelectionKey;)V,jetty-io-9.4.26.v20200117,org.eclipse.jetty.io.SelectorManager::newEndPoint(Ljava/nio/channels/SelectableChannel;Lorg/eclipse/jetty/io/ManagedSelector;Ljava/nio/channels/SelectionKey;)Lorg/eclipse/jetty/io/EndPoint;,org.eclipse.jetty.server.ServerConnector$ServerConnectorManager::newEndPoint(Ljava/nio/channels/SelectableChannel;Lorg/eclipse/jetty/io/ManagedSelector;Ljava/nio/channels/SelectionKey;)Lorg/eclipse/jetty/io/EndPoint;,jetty-server-9.4.26.v20200117,3
org.eclipse.jetty.io.AbstractConnection::onClose()V,jetty-io-9.4.26.v20200117,org.eclipse.jetty.util.log.Logger::isDebugEnabled()Z,org.eclipse.jetty.util.log.StdErrLog::isDebugEnabled()Z,jetty-util-9.4.26.v20200117,3
org.eclipse.jetty.server.HttpChannel::onRequest(Lorg/eclipse/jetty/http/MetaData$Request;)V,jetty-server-9.4.26.v20200117,org.eclipse.jetty.http.HttpFields::put(Lorg/eclipse/jetty/http/HttpField;)V,org.eclipse.jetty.http.HttpFields::put(Lorg/eclipse/jetty/http/HttpField;)V,jetty-http-9.4.26.v20200117,56
org.eclipse.jetty.util.component.ContainerLifeCycle::removeBean(Ljava/lang/Object;)Z,jetty-util-9.4.26.v20200117,org.eclipse.jetty.util.component.ContainerLifeCycle::remove(Lorg/eclipse/jetty/util/component/ContainerLifeCycle$Bean;)Z,org.eclipse.jetty.server.ServerConnector$ServerConnectorManager::remove(Lorg/eclipse/jetty/util/component/ContainerLifeCycle$Bean;)Z,jetty-server-9.4.26.v20200117,4
org.eclipse.jetty.server.Request::setAttribute(Ljava/lang/String;Ljava/lang/Object;)V,jetty-server-9.4.26.v20200117,org.eclipse.jetty.util.Attributes::getAttribute(Ljava/lang/String;)Ljava/lang/Object;,org.eclipse.jetty.util.AttributesMap::getAttribute(Ljava/lang/String;)Ljava/lang/Object;,jetty-util-9.4.26.v20200117,4
org.eclipse.jetty.server.Request::getParts(Lorg/eclipse/jetty/util/MultiMap;)Ljava/util/Collection;,jetty-server-9.4.26.v20200117,javax.servlet.http.Part::getInputStream()Ljava/io/InputStream;,org.eclipse.jetty.util.MultiPartInputStreamParser$MultiPart::getInputStream()Ljava/io/InputStream;,jetty-util-9.4.26.v20200117,5
org.eclipse.jetty.util.Callback$Nested::succeeded()V,jetty-util-9.4.26.v20200117,org.eclipse.jetty.util.Callback$Nested::completed()V,org.eclipse.jetty.server.HttpChannel$SendCallback::completed()V,jetty-server-9.4.26.v20200117,62
org.eclipse.jetty.server.Server::handle(Lorg/eclipse/jetty/server/HttpChannel;)V,jetty-server-9.4.26.v20200117,org.eclipse.jetty.http.HttpMethod::is(Ljava/lang/String;)Z,org.eclipse.jetty.http.HttpMethod::is(Ljava/lang/String;)Z,jetty-http-9.4.26.v20200117,56
org.eclipse.jetty.http.DateGenerator::doFormatDate(J)Ljava/lang/String;,jetty-http-9.4.26.v20200117,org.eclipse.jetty.util.StringUtil::append2digits(Ljava/lang/StringBuilder;I)V,org.eclipse.jetty.util.StringUtil::append2digits(Ljava/lang/StringBuilder;I)V,jetty-util-9.4.26.v20200117,36
org.eclipse.jetty.server.Response::addCookie(Ljavax/servlet/http/Cookie;)V,jetty-server-9.4.26.v20200117,javax.servlet.http.Cookie::getComment()Ljava/lang/String;,javax.servlet.http.Cookie::getComment()Ljava/lang/String;,javax.servlet-api-3.1.0,2
org.eclipse.jetty.io.ManagedSelector::submit(Lorg/eclipse/jetty/io/ManagedSelector$SelectorUpdate;)V,jetty-io-9.4.26.v20200117,org.eclipse.jetty.util.log.Logger::isDebugEnabled()Z,org.eclipse.jetty.util.log.StdErrLog::isDebugEnabled()Z,jetty-util-9.4.26.v20200117,93
org.eclipse.jetty.server.HttpChannelOverHttp::headerComplete()Z,jetty-server-9.4.26.v20200117,org.eclipse.jetty.http.HttpHeaderValue::asString()Ljava/lang/String;,org.eclipse.jetty.http.HttpHeaderValue::asString()Ljava/lang/String;,jetty-http-9.4.26.v20200117,112
org.eclipse.jetty.util.Callback$Nested::failed(Ljava/lang/Throwable;)V,jetty-util-9.4.26.v20200117,org.eclipse.jetty.util.Callback$Nested::completed()V,org.eclipse.jetty.server.HttpChannel$SendCallback::completed()V,jetty-server-9.4.26.v20200117,1
org.eclipse.jetty.util.component.AbstractLifeCycle::stop()V,jetty-util-9.4.26.v20200117,org.eclipse.jetty.util.component.AbstractLifeCycle::setStopped()V,org.eclipse.jetty.servlet.ServletHandler::setStopped()V,jetty-servlet-9.4.26.v20200117,1
org.eclipse.jetty.util.component.AbstractLifeCycle::stop()V,jetty-util-9.4.26.v20200117,org.eclipse.jetty.util.component.AbstractLifeCycle::doStop()V,org.eclipse.jetty.server.Server::doStop()V,jetty-server-9.4.26.v20200117,1
org.eclipse.jetty.util.component.ContainerLifeCycle::start(Lorg/eclipse/jetty/util/component/LifeCycle;)V,jetty-util-9.4.26.v20200117,org.eclipse.jetty.util.component.LifeCycle::start()V,org.eclipse.jetty.server.HttpConnectionFactory::start()V,jetty-server-9.4.26.v20200117,1
org.eclipse.jetty.util.component.AbstractLifeCycle::stop()V,jetty-util-9.4.26.v20200117,org.eclipse.jetty.util.component.AbstractLifeCycle::setStopping()V,org.eclipse.jetty.servlet.ServletHandler::setStopping()V,jetty-servlet-9.4.26.v20200117,1
org.jsoup.select.NodeTraversor::filter(Lorg/jsoup/select/NodeFilter;Lorg/jsoup/nodes/Node;)Lorg/jsoup/select/NodeFilter$FilterResult;,jsoup-1.13.1,org.jsoup.select.NodeFilter::tail(Lorg/jsoup/nodes/Node;I)Lorg/jsoup/select/NodeFilter$FilterResult;,org.jsoup.nodes.LeafNodeTest$1::tail(Lorg/jsoup/nodes/Node;I)Lorg/jsoup/select/NodeFilter$FilterResult;,org.jsoup.nodes,54
org.eclipse.jetty.util.component.AbstractLifeCycle::stop()V,jetty-util-9.4.26.v20200117,org.eclipse.jetty.util.component.AbstractLifeCycle::setStopping()V,org.eclipse.jetty.server.handler.ErrorHandler::setStopping()V,jetty-server-9.4.26.v20200117,1
org.eclipse.jetty.util.component.ContainerLifeCycle::stop(Lorg/eclipse/jetty/util/component/LifeCycle;)V,jetty-util-9.4.26.v20200117,org.eclipse.jetty.util.component.LifeCycle::stop()V,org.eclipse.jetty.server.HttpConnectionFactory::stop()V,jetty-server-9.4.26.v20200117,1
org.eclipse.jetty.http.HttpGenerator::completing(Ljava/nio/ByteBuffer;Ljava/nio/ByteBuffer;)Lorg/eclipse/jetty/http/HttpGenerator$Result;,jetty-http-9.4.26.v20200117,org.eclipse.jetty.util.BufferUtil::flipToFlush(Ljava/nio/ByteBuffer;I)V,org.eclipse.jetty.util.BufferUtil::flipToFlush(Ljava/nio/ByteBuffer;I)V,jetty-util-9.4.26.v20200117,5
org.eclipse.jetty.server.Request::setMetaData(Lorg/eclipse/jetty/http/MetaData$Request;)V,jetty-server-9.4.26.v20200117,org.eclipse.jetty.util.URIUtil::decodePath(Ljava/lang/String;)Ljava/lang/String;,org.eclipse.jetty.util.URIUtil::decodePath(Ljava/lang/String;)Ljava/lang/String;,jetty-util-9.4.26.v20200117,56
org.eclipse.jetty.server.HttpConnection::onCompleted()V,jetty-server-9.4.26.v20200117,org.eclipse.jetty.http.HttpParser::isClosed()Z,org.eclipse.jetty.http.HttpParser::isClosed()Z,jetty-http-9.4.26.v20200117,56
org.eclipse.jetty.server.MultiParts$MultiPartsUtilParser::getParts()Ljava/util/Collection;,jetty-server-9.4.26.v20200117,org.eclipse.jetty.util.MultiPartInputStreamParser::getParts()Ljava/util/Collection;,org.eclipse.jetty.util.MultiPartInputStreamParser::getParts()Ljava/util/Collection;,jetty-util-9.4.26.v20200117,6
org.eclipse.jetty.util.component.ContainerLifeCycle::doStop()V,jetty-util-9.4.26.v20200117,org.eclipse.jetty.util.component.ContainerLifeCycle::stop(Lorg/eclipse/jetty/util/component/LifeCycle;)V,org.eclipse.jetty.server.Server::stop(Lorg/eclipse/jetty/util/component/LifeCycle;)V,jetty-server-9.4.26.v20200117,5
org.eclipse.jetty.server.HttpOutput::complete(Lorg/eclipse/jetty/util/Callback;)V,jetty-server-9.4.26.v20200117,org.eclipse.jetty.util.Callback::combine(Lorg/eclipse/jetty/util/Callback;Lorg/eclipse/jetty/util/Callback;)Lorg/eclipse/jetty/util/Callback;,org.eclipse.jetty.util.Callback::combine(Lorg/eclipse/jetty/util/Callback;Lorg/eclipse/jetty/util/Callback;)Lorg/eclipse/jetty/util/Callback;,jetty-util-9.4.26.v20200117,54
org.eclipse.jetty.util.component.ContainerLifeCycle::start(Lorg/eclipse/jetty/util/component/LifeCycle;)V,jetty-util-9.4.26.v20200117,org.eclipse.jetty.util.component.LifeCycle::start()V,org.eclipse.jetty.io.ManagedSelector::start()V,jetty-io-9.4.26.v20200117,4
org.eclipse.jetty.server.Response::addCookie(Ljavax/servlet/http/Cookie;)V,jetty-server-9.4.26.v20200117,javax.servlet.http.Cookie::getVersion()I,javax.servlet.http.Cookie::getVersion()I,javax.servlet-api-3.1.0,2
org.eclipse.jetty.server.HttpChannelOverHttp::earlyEOF()V,jetty-server-9.4.26.v20200117,org.eclipse.jetty.http.MetaData$Request::getMethod()Ljava/lang/String;,org.eclipse.jetty.http.MetaData$Request::getMethod()Ljava/lang/String;,jetty-http-9.4.26.v20200117,2
org.eclipse.jetty.server.HttpChannelState::handling()Lorg/eclipse/jetty/server/HttpChannelState$Action;,jetty-server-9.4.26.v20200117,org.eclipse.jetty.util.log.Logger::isDebugEnabled()Z,org.eclipse.jetty.util.log.StdErrLog::isDebugEnabled()Z,jetty-util-9.4.26.v20200117,56
org.eclipse.jetty.server.HttpChannelOverHttp::startRequest(Ljava/lang/String;Ljava/lang/String;Lorg/eclipse/jetty/http/HttpVersion;)Z,jetty-server-9.4.26.v20200117,org.eclipse.jetty.http.MetaData$Request::getURI()Lorg/eclipse/jetty/http/HttpURI;,org.eclipse.jetty.http.MetaData$Request::getURI()Lorg/eclipse/jetty/http/HttpURI;,jetty-http-9.4.26.v20200117,56
org.eclipse.jetty.server.Server::doStart()V,jetty-server-9.4.26.v20200117,org.eclipse.jetty.util.MultiException::ifExceptionThrow()V,org.eclipse.jetty.util.MultiException::ifExceptionThrow()V,jetty-util-9.4.26.v20200117,1
org.eclipse.jetty.server.HttpConfiguration::isFormEncodedMethod(Ljava/lang/String;)Z,jetty-server-9.4.26.v20200117,org.eclipse.jetty.util.Trie::get(Ljava/lang/String;)Ljava/lang/Object;,org.eclipse.jetty.util.TreeTrie::get(Ljava/lang/String;)Ljava/lang/Object;,jetty-util-9.4.26.v20200117,5
org.eclipse.jetty.util.component.ContainerLifeCycle::start(Lorg/eclipse/jetty/util/component/LifeCycle;)V,jetty-util-9.4.26.v20200117,org.eclipse.jetty.util.component.LifeCycle::start()V,org.eclipse.jetty.server.ServerConnector$ServerConnectorManager::start()V,jetty-server-9.4.26.v20200117,1
org.eclipse.jetty.server.HttpChannel::handle()Z,jetty-server-9.4.26.v20200117,org.eclipse.jetty.util.Callback::from(Ljava/lang/Runnable;)Lorg/eclipse/jetty/util/Callback;,org.eclipse.jetty.util.Callback::from(Ljava/lang/Runnable;)Lorg/eclipse/jetty/util/Callback;,jetty-util-9.4.26.v20200117,56
org.eclipse.jetty.io.SelectorManager::accept(Ljava/nio/channels/SelectableChannel;)V,jetty-io-9.4.26.v20200117,org.eclipse.jetty.io.SelectorManager::accept(Ljava/nio/channels/SelectableChannel;Ljava/lang/Object;)V,org.eclipse.jetty.server.ServerConnector$ServerConnectorManager::accept(Ljava/nio/channels/SelectableChannel;Ljava/lang/Object;)V,jetty-server-9.4.26.v20200117,3
org.eclipse.jetty.servlet.ServletHolder::initServlet()V,jetty-servlet-9.4.26.v20200117,javax.servlet.Servlet::init(Ljavax/servlet/ServletConfig;)V,org.jsoup.integration.servlets.FileServlet::init(Ljavax/servlet/ServletConfig;)V,org.jsoup.integration.servlets,1
org.jsoup.select.NodeTraversor::filter(Lorg/jsoup/select/NodeFilter;Lorg/jsoup/nodes/Node;)Lorg/jsoup/select/NodeFilter$FilterResult;,jsoup-1.13.1,org.jsoup.select.NodeFilter::tail(Lorg/jsoup/nodes/Node;I)Lorg/jsoup/select/NodeFilter$FilterResult;,org.jsoup.select.TraversorTest$3::tail(Lorg/jsoup/nodes/Node;I)Lorg/jsoup/select/NodeFilter$FilterResult;,org.jsoup.select,3
javax.servlet.http.HttpServlet::service(Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,javax.servlet-api-3.1.0,javax.servlet.http.HttpServlet::getLastModified(Ljavax/servlet/http/HttpServletRequest;)J,org.jsoup.integration.servlets.EchoServlet::getLastModified(Ljavax/servlet/http/HttpServletRequest;)J,org.jsoup.integration.servlets,12
org.eclipse.jetty.server.HttpOutput::write([BII)V,jetty-server-9.4.26.v20200117,org.eclipse.jetty.util.log.Logger::isDebugEnabled()Z,org.eclipse.jetty.util.log.StdErrLog::isDebugEnabled()Z,jetty-util-9.4.26.v20200117,1309
javax.servlet.http.HttpServlet::service(Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,javax.servlet-api-3.1.0,javax.servlet.http.HttpServlet::doGet(Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,org.jsoup.integration.servlets.InterruptedServlet::doGet(Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,org.jsoup.integration.servlets,2
org.eclipse.jetty.server.HttpChannelOverHttp::parsedHeader(Lorg/eclipse/jetty/http/HttpField;)V,jetty-server-9.4.26.v20200117,org.eclipse.jetty.http.HostPortHttpField::getPort()I,org.eclipse.jetty.http.HostPortHttpField::getPort()I,jetty-http-9.4.26.v20200117,56
org.eclipse.jetty.server.HttpChannelOverHttp::headerComplete()Z,jetty-server-9.4.26.v20200117,org.eclipse.jetty.http.HttpVersion::ordinal()I,org.eclipse.jetty.http.HttpVersion::ordinal()I,jetty-http-9.4.26.v20200117,56
org.eclipse.jetty.server.HttpChannelOverHttp::parsedHeader(Lorg/eclipse/jetty/http/HttpField;)V,jetty-server-9.4.26.v20200117,org.eclipse.jetty.http.HttpField::getValue()Ljava/lang/String;,org.eclipse.jetty.http.HostPortHttpField::getValue()Ljava/lang/String;,jetty-http-9.4.26.v20200117,56
org.eclipse.jetty.servlet.ServletHolder::destroyInstance(Ljava/lang/Object;)V,jetty-servlet-9.4.26.v20200117,javax.servlet.Servlet::destroy()V,org.jsoup.integration.servlets.InterruptedServlet::destroy()V,org.jsoup.integration.servlets,1
javax.servlet.http.HttpServlet::service(Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,javax.servlet-api-3.1.0,javax.servlet.http.HttpServlet::doPost(Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,org.jsoup.integration.servlets.RedirectServlet::doPost(Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,org.jsoup.integration.servlets,2
org.eclipse.jetty.util.component.ContainerLifeCycle::updateBeans([Ljava/lang/Object;[Ljava/lang/Object;)V,jetty-util-9.4.26.v20200117,org.eclipse.jetty.util.component.ContainerLifeCycle::addBean(Ljava/lang/Object;)Z,org.eclipse.jetty.server.Server::addBean(Ljava/lang/Object;)Z,jetty-server-9.4.26.v20200117,1
org.eclipse.jetty.http.HttpGenerator::generateHeaders(Lorg/eclipse/jetty/http/MetaData;Ljava/nio/ByteBuffer;Ljava/nio/ByteBuffer;Z)V,jetty-http-9.4.26.v20200117,org.eclipse.jetty.util.BufferUtil::length(Ljava/nio/ByteBuffer;)I,org.eclipse.jetty.util.BufferUtil::length(Ljava/nio/ByteBuffer;)I,jetty-util-9.4.26.v20200117,49
org.eclipse.jetty.util.component.AbstractLifeCycle::stop()V,jetty-util-9.4.26.v20200117,org.eclipse.jetty.util.component.AbstractLifeCycle::doStop()V,org.eclipse.jetty.servlet.ServletHolder::doStop()V,jetty-servlet-9.4.26.v20200117,7
org.eclipse.jetty.servlet.ServletHolder::destroyInstance(Ljava/lang/Object;)V,jetty-servlet-9.4.26.v20200117,javax.servlet.Servlet::destroy()V,org.jsoup.integration.servlets.EchoServlet::destroy()V,org.jsoup.integration.servlets,1
org.junit.rules.RunRules::evaluate()V,junit-4.12,org.junit.runners.model.Statement::evaluate()V,org.jsoup.MultiLocaleRule$1::evaluate()V,org.jsoup,148
org.eclipse.jetty.server.Server::getDateField()Lorg/eclipse/jetty/http/HttpField;,jetty-server-9.4.26.v20200117,org.eclipse.jetty.util.thread.Locker::lock()Lorg/eclipse/jetty/util/thread/Locker$Lock;,org.eclipse.jetty.util.thread.Locker::lock()Lorg/eclipse/jetty/util/thread/Locker$Lock;,jetty-util-9.4.26.v20200117,5
org.eclipse.jetty.http.HttpParser::parseFields(Ljava/nio/ByteBuffer;)Z,jetty-http-9.4.26.v20200117,org.eclipse.jetty.http.HttpParser$HttpHandler::headerComplete()Z,org.eclipse.jetty.server.HttpChannelOverHttp::headerComplete()Z,jetty-server-9.4.26.v20200117,56
org.eclipse.jetty.io.ChannelEndPoint::flush([Ljava/nio/ByteBuffer;)Z,jetty-io-9.4.26.v20200117,org.eclipse.jetty.util.BufferUtil::isEmpty(Ljava/nio/ByteBuffer;)Z,org.eclipse.jetty.util.BufferUtil::isEmpty(Ljava/nio/ByteBuffer;)Z,jetty-util-9.4.26.v20200117,92
org.eclipse.jetty.server.Request::getHeaders(Ljava/lang/String;)Ljava/util/Enumeration;,jetty-server-9.4.26.v20200117,org.eclipse.jetty.http.MetaData$Request::getFields()Lorg/eclipse/jetty/http/HttpFields;,org.eclipse.jetty.http.MetaData$Request::getFields()Lorg/eclipse/jetty/http/HttpFields;,jetty-http-9.4.26.v20200117,130
org.eclipse.jetty.io.ChannelEndPoint::changeInterests(I)V,jetty-io-9.4.26.v20200117,org.eclipse.jetty.util.log.Logger::isDebugEnabled()Z,org.eclipse.jetty.util.log.StdErrLog::isDebugEnabled()Z,jetty-util-9.4.26.v20200117,33
org.eclipse.jetty.io.FillInterest::getCallbackInvocationType()Lorg/eclipse/jetty/util/thread/Invocable$InvocationType;,jetty-io-9.4.26.v20200117,org.eclipse.jetty.util.thread.Invocable::getInvocationType(Ljava/lang/Object;)Lorg/eclipse/jetty/util/thread/Invocable$InvocationType;,org.eclipse.jetty.util.thread.Invocable::getInvocationType(Ljava/lang/Object;)Lorg/eclipse/jetty/util/thread/Invocable$InvocationType;,jetty-util-9.4.26.v20200117,33
org.eclipse.jetty.io.SelectorManager::doStart()V,jetty-io-9.4.26.v20200117,org.eclipse.jetty.util.component.ContainerLifeCycle::doStart()V,org.eclipse.jetty.server.ServerConnector$ServerConnectorManager::doStart()V,jetty-server-9.4.26.v20200117,1
org.eclipse.jetty.server.AbstractConnector::addConnectionFactory(Lorg/eclipse/jetty/server/ConnectionFactory;)V,jetty-server-9.4.26.v20200117,org.eclipse.jetty.util.log.Logger::isDebugEnabled()Z,org.eclipse.jetty.util.log.StdErrLog::isDebugEnabled()Z,jetty-util-9.4.26.v20200117,1
org.eclipse.jetty.server.Response::setContentType(Ljava/lang/String;)V,jetty-server-9.4.26.v20200117,org.eclipse.jetty.http.HttpFields::put(Lorg/eclipse/jetty/http/HttpHeader;Ljava/lang/String;)V,org.eclipse.jetty.http.HttpFields::put(Lorg/eclipse/jetty/http/HttpHeader;Ljava/lang/String;)V,jetty-http-9.4.26.v20200117,3
