Caller Method	Caller Library	Callee Visibility	Declared Callee Method	Declared Callee Library	Actual Callee Method	Actual Callee Library	Count	Reflective	DynamicProxy	Label
com.alibaba.fastjson.parser.deserializer.FieldDeserializer::setValue(Ljava/lang/Object;Ljava/lang/Object;)V	com.alibaba:fastjson:1.2.76	public	org.apache.rocketmq.common.PlainAccessConfig::setAdmin(Z)V	org.apache.rocketmq:rocketmq-common:4.9.1	org.apache.rocketmq.common.PlainAccessConfig::setAdmin(Z)V	org.apache.rocketmq:rocketmq-common:4.9.1	2	true	false	LibToLib
org.apache.rocketmq.acl.plain.PlainPermissionManager::load()V	org.apache.rocketmq:rocketmq-acl:4.9.1	public	com.alibaba.fastjson.JSONArray::isEmpty()Z	com.alibaba:fastjson:1.2.76	-	-	3	false	false	ClientToLib
org.apache.rocketmq.acl.common.AclClientRPCHook::parseRequestContent(Lorg/apache/rocketmq/remoting/protocol/RemotingCommand;Ljava/lang/String;Ljava/lang/String;)Ljava/util/SortedMap;	org.apache.rocketmq:rocketmq-acl:4.9.1	public	org.apache.rocketmq.remoting.protocol.RemotingCommand::readCustomHeader()Lorg/apache/rocketmq/remoting/CommandCustomHeader;	org.apache.rocketmq:rocketmq-remoting:4.9.1	org.apache.rocketmq.remoting.protocol.RemotingCommand::readCustomHeader()Lorg/apache/rocketmq/remoting/CommandCustomHeader;	org.apache.rocketmq:rocketmq-remoting:4.9.1	1	false	false	ClientToLib
org.apache.rocketmq.acl.plain.PlainPermissionManager::createAclAccessConfigMap(Ljava/util/Map;Lorg/apache/rocketmq/common/PlainAccessConfig;)Ljava/util/Map;	org.apache.rocketmq:rocketmq-acl:4.9.1	public	org.apache.rocketmq.common.PlainAccessConfig::getDefaultTopicPerm()Ljava/lang/String;	org.apache.rocketmq:rocketmq-common:4.9.1	-	-	2	false	false	ClientToLib
org.apache.rocketmq.acl.plain.PlainPermissionManager::buildPlainAccessResource(Lorg/apache/rocketmq/common/PlainAccessConfig;)Lorg/apache/rocketmq/acl/plain/PlainAccessResource;	org.apache.rocketmq:rocketmq-acl:4.9.1	public	org.apache.rocketmq.common.PlainAccessConfig::getTopicPerms()Ljava/util/List;	org.apache.rocketmq:rocketmq-common:4.9.1	org.apache.rocketmq.common.PlainAccessConfig::getTopicPerms()Ljava/util/List;	org.apache.rocketmq:rocketmq-common:4.9.1	2	false	false	ClientToLib
org.apache.rocketmq.acl.common.AclSigner::sign([B[BLorg/apache/rocketmq/acl/common/SigningAlgorithm;)[B	org.apache.rocketmq:rocketmq-acl:4.9.1	public	org.apache.rocketmq.logging.InternalLogger::error(Ljava/lang/String;Ljava/lang/Throwable;)V	org.apache.rocketmq:rocketmq-logging:4.9.1	-	-	1	false	false	ClientToLib
org.apache.rocketmq.common.ServiceThread::start()V	org.apache.rocketmq:rocketmq-common:4.9.1	public	org.apache.rocketmq.logging.InternalLogger::info(Ljava/lang/String;[Ljava/lang/Object;)V	org.apache.rocketmq:rocketmq-logging:4.9.1	-	-	1	false	false	LibToLib
org.apache.rocketmq.acl.plain.PlainPermissionManager::buildPlainAccessResource(Lorg/apache/rocketmq/common/PlainAccessConfig;)Lorg/apache/rocketmq/acl/plain/PlainAccessResource;	org.apache.rocketmq:rocketmq-acl:4.9.1	public	org.apache.rocketmq.common.PlainAccessConfig::getGroupPerms()Ljava/util/List;	org.apache.rocketmq:rocketmq-common:4.9.1	org.apache.rocketmq.common.PlainAccessConfig::getGroupPerms()Ljava/util/List;	org.apache.rocketmq:rocketmq-common:4.9.1	2	false	false	ClientToLib
com.alibaba.fastjson.parser.deserializer.FieldDeserializer::setValue(Ljava/lang/Object;Ljava/lang/Object;)V	com.alibaba:fastjson:1.2.76	public	org.apache.rocketmq.common.PlainAccessConfig::setGroupPerms(Ljava/util/List;)V	org.apache.rocketmq:rocketmq-common:4.9.1	org.apache.rocketmq.common.PlainAccessConfig::setGroupPerms(Ljava/util/List;)V	org.apache.rocketmq:rocketmq-common:4.9.1	1	true	false	LibToLib
com.alibaba.fastjson.serializer.MiscCodec::toString(Lorg/w3c/dom/Node;)Ljava/lang/String;	com.alibaba:fastjson:1.2.76	public	javax.xml.transform.Transformer::transform(Ljavax/xml/transform/Source;Ljavax/xml/transform/Result;)V	javax.xml.transform	-	-	1	false	false	LibToLib
org.apache.rocketmq.acl.plain.PlainPermissionManager::load()V	org.apache.rocketmq:rocketmq-acl:4.9.1	public	com.alibaba.fastjson.JSONObject::isEmpty()Z	com.alibaba:fastjson:1.2.76	-	-	1	false	false	ClientToLib
org.apache.rocketmq.acl.plain.PlainPermissionManager::getAllAclConfig()Lorg/apache/rocketmq/common/AclConfig;	org.apache.rocketmq:rocketmq-acl:4.9.1	public	com.alibaba.fastjson.JSONObject::isEmpty()Z	com.alibaba:fastjson:1.2.76	-	-	1	false	false	ClientToLib
org.apache.rocketmq.acl.common.AclUtils::isScope(Ljava/lang/String;I)Z	org.apache.rocketmq:rocketmq-acl:4.9.1	public	org.apache.commons.lang3.StringUtils::split(Ljava/lang/String;Ljava/lang/String;)[Ljava/lang/String;	org.apache.commons:commons-lang3:3.4	-	-	2	false	false	ClientToLib
org.apache.rocketmq.acl.plain.PlainPermissionManager::load()V	org.apache.rocketmq:rocketmq-acl:4.9.1	public	org.apache.rocketmq.logging.InternalLogger::info(Ljava/lang/String;Ljava/lang/Object;)V	org.apache.rocketmq:rocketmq-logging:4.9.1	-	-	1	false	false	ClientToLib
org.apache.rocketmq.acl.plain.PlainPermissionManager::getAllAclConfig()Lorg/apache/rocketmq/common/AclConfig;	org.apache.rocketmq:rocketmq-acl:4.9.1	public	com.alibaba.fastjson.JSONArray::toJavaList(Ljava/lang/Class;)Ljava/util/List;	com.alibaba:fastjson:1.2.76	-	-	2	false	false	ClientToLib
org.apache.rocketmq.srvutil.FileWatchService::hash(Ljava/lang/String;)Ljava/lang/String;	org.apache.rocketmq:rocketmq-srvutil:4.9.1	public	java.security.MessageDigest::digest()[B	java.security	-	-	1	false	false	LibToLib
com.alibaba.fastjson.parser.deserializer.FieldDeserializer::setValue(Ljava/lang/Object;Ljava/lang/Object;)V	com.alibaba:fastjson:1.2.76	public	org.apache.rocketmq.common.PlainAccessConfig::setWhiteRemoteAddress(Ljava/lang/String;)V	org.apache.rocketmq:rocketmq-common:4.9.1	org.apache.rocketmq.common.PlainAccessConfig::setWhiteRemoteAddress(Ljava/lang/String;)V	org.apache.rocketmq:rocketmq-common:4.9.1	2	true	false	LibToLib
javax.xml.parsers.SAXParser::parse(Lorg/xml/sax/InputSource;Lorg/xml/sax/helpers/DefaultHandler;)V	javax.xml.parsers	public	org.xml.sax.XMLReader::setContentHandler(Lorg/xml/sax/ContentHandler;)V	org.xml.sax	-	-	1	false	false	LibToLib
com.alibaba.fastjson.util.FieldInfo::get(Ljava/lang/Object;)Ljava/lang/Object;	com.alibaba:fastjson:1.2.76	public	org.apache.rocketmq.remoting.protocol.RemotingCommand::getRemark()Ljava/lang/String;	org.apache.rocketmq:rocketmq-remoting:4.9.1	org.apache.rocketmq.remoting.protocol.RemotingCommand::getRemark()Ljava/lang/String;	org.apache.rocketmq:rocketmq-remoting:4.9.1	1	true	false	LibToLib
org.apache.rocketmq.acl.plain.PlainPermissionManager::checkPlainAccessConfig(Lorg/apache/rocketmq/common/PlainAccessConfig;)V	org.apache.rocketmq:rocketmq-acl:4.9.1	public	org.apache.rocketmq.common.PlainAccessConfig::getSecretKey()Ljava/lang/String;	org.apache.rocketmq:rocketmq-common:4.9.1	org.apache.rocketmq.common.PlainAccessConfig::getSecretKey()Ljava/lang/String;	org.apache.rocketmq:rocketmq-common:4.9.1	4	false	false	ClientToLib
javax.xml.parsers.SAXParser::parse(Lorg/xml/sax/InputSource;Lorg/xml/sax/helpers/DefaultHandler;)V	javax.xml.parsers	public	org.xml.sax.XMLReader::parse(Lorg/xml/sax/InputSource;)V	org.xml.sax	-	-	1	false	false	LibToLib
org.apache.rocketmq.acl.plain.PlainPermissionManager::getAllAclConfig()Lorg/apache/rocketmq/common/AclConfig;	org.apache.rocketmq:rocketmq-acl:4.9.1	public	com.alibaba.fastjson.JSONArray::isEmpty()Z	com.alibaba:fastjson:1.2.76	-	-	2	false	false	ClientToLib
org.apache.rocketmq.acl.plain.PlainPermissionManager::getAllAclConfig()Lorg/apache/rocketmq/common/AclConfig;	org.apache.rocketmq:rocketmq-acl:4.9.1	public	org.apache.rocketmq.common.AclConfig::setGlobalWhiteAddrs(Ljava/util/List;)V	org.apache.rocketmq:rocketmq-common:4.9.1	-	-	1	false	false	ClientToLib
org.apache.rocketmq.acl.common.Permission::checkResourcePerms(Ljava/util/List;)V	org.apache.rocketmq:rocketmq-acl:4.9.1	public	org.apache.commons.lang3.StringUtils::split(Ljava/lang/String;Ljava/lang/String;)[Ljava/lang/String;	org.apache.commons:commons-lang3:3.4	-	-	1	false	false	ClientToLib
org.apache.rocketmq.acl.common.SessionCredentials::SessionCredentials()V	org.apache.rocketmq:rocketmq-acl:4.9.1	public	org.apache.rocketmq.common.MixAll::file2String(Ljava/lang/String;)Ljava/lang/String;	org.apache.rocketmq:rocketmq-common:4.9.1	-	-	1	false	false	ClientToLib
org.apache.rocketmq.acl.common.AclClientRPCHook::doBeforeRequest(Ljava/lang/String;Lorg/apache/rocketmq/remoting/protocol/RemotingCommand;)V	org.apache.rocketmq:rocketmq-acl:4.9.1	public	org.apache.rocketmq.remoting.protocol.RemotingCommand::addExtField(Ljava/lang/String;Ljava/lang/String;)V	org.apache.rocketmq:rocketmq-remoting:4.9.1	org.apache.rocketmq.remoting.protocol.RemotingCommand::addExtField(Ljava/lang/String;Ljava/lang/String;)V	org.apache.rocketmq:rocketmq-remoting:4.9.1	3	false	false	ClientToLib
org.apache.rocketmq.acl.common.AclUtils::expandIP(Ljava/lang/String;I)Ljava/lang/String;	org.apache.rocketmq:rocketmq-acl:4.9.1	public	org.apache.commons.lang3.StringUtils::split(Ljava/lang/String;Ljava/lang/String;)[Ljava/lang/String;	org.apache.commons:commons-lang3:3.4	-	-	1	false	false	ClientToLib
org.apache.rocketmq.acl.plain.PlainPermissionManager::load()V	org.apache.rocketmq:rocketmq-acl:4.9.1	public	com.alibaba.fastjson.JSONObject::getJSONArray(Ljava/lang/String;)Lcom/alibaba/fastjson/JSONArray;	com.alibaba:fastjson:1.2.76	-	-	3	false	false	ClientToLib
org.apache.rocketmq.acl.plain.PlainPermissionManager::watch()V	org.apache.rocketmq:rocketmq-acl:4.9.1	public	org.apache.rocketmq.srvutil.FileWatchService::start()V	org.apache.rocketmq:rocketmq-srvutil:4.9.1	org.apache.rocketmq.srvutil.FileWatchService::start()V	org.apache.rocketmq:rocketmq-srvutil:4.9.1	1	false	false	ClientToLib
org.apache.rocketmq.acl.common.AclUtils::getAclRPCHook(Ljava/lang/String;)Lorg/apache/rocketmq/remoting/RPCHook;	org.apache.rocketmq:rocketmq-acl:4.9.1	public	com.alibaba.fastjson.JSONObject::getString(Ljava/lang/String;)Ljava/lang/String;	com.alibaba:fastjson:1.2.76	-	-	2	false	false	ClientToLib
com.alibaba.fastjson.util.FieldInfo::get(Ljava/lang/Object;)Ljava/lang/Object;	com.alibaba:fastjson:1.2.76	public	org.apache.rocketmq.remoting.protocol.RemotingCommand::getSerializeTypeCurrentRPC()Lorg/apache/rocketmq/remoting/protocol/SerializeType;	org.apache.rocketmq:rocketmq-remoting:4.9.1	org.apache.rocketmq.remoting.protocol.RemotingCommand::getSerializeTypeCurrentRPC()Lorg/apache/rocketmq/remoting/protocol/SerializeType;	org.apache.rocketmq:rocketmq-remoting:4.9.1	1	true	false	LibToLib
org.apache.rocketmq.srvutil.FileWatchService::run()V	org.apache.rocketmq:rocketmq-srvutil:4.9.1	public	org.apache.rocketmq.logging.InternalLogger::warn(Ljava/lang/String;Ljava/lang/Throwable;)V	org.apache.rocketmq:rocketmq-logging:4.9.1	-	-	2	false	false	LibToLib
org.apache.rocketmq.srvutil.FileWatchService::run()V	org.apache.rocketmq:rocketmq-srvutil:4.9.1	public	org.apache.rocketmq.logging.InternalLogger::info(Ljava/lang/String;)V	org.apache.rocketmq:rocketmq-logging:4.9.1	-	-	2	false	false	LibToLib
org.apache.rocketmq.acl.common.SessionCredentials::SessionCredentials()V	org.apache.rocketmq:rocketmq-acl:4.9.1	public	org.apache.rocketmq.common.MixAll::string2Properties(Ljava/lang/String;)Ljava/util/Properties;	org.apache.rocketmq:rocketmq-common:4.9.1	-	-	1	false	false	ClientToLib
org.apache.rocketmq.acl.plain.PlainPermissionManager::createAclAccessConfigMap(Ljava/util/Map;Lorg/apache/rocketmq/common/PlainAccessConfig;)Ljava/util/Map;	org.apache.rocketmq:rocketmq-acl:4.9.1	public	org.apache.rocketmq.common.PlainAccessConfig::getSecretKey()Ljava/lang/String;	org.apache.rocketmq:rocketmq-common:4.9.1	-	-	4	false	false	ClientToLib
javax.xml.parsers.SAXParser::parse(Lorg/xml/sax/InputSource;Lorg/xml/sax/helpers/DefaultHandler;)V	javax.xml.parsers	public	org.xml.sax.XMLReader::setDTDHandler(Lorg/xml/sax/DTDHandler;)V	org.xml.sax	-	-	1	false	false	LibToLib
org.apache.rocketmq.acl.plain.RemoteAddressStrategyFactory$RangeRemoteAddressStrategy::RemoteAddressStrategyFactory$RangeRemoteAddressStrategy(Ljava/lang/String;)V	org.apache.rocketmq:rocketmq-acl:4.9.1	public	org.apache.commons.lang3.StringUtils::split(Ljava/lang/String;Ljava/lang/String;)[Ljava/lang/String;	org.apache.commons:commons-lang3:3.4	-	-	3	false	false	ClientToLib
javax.xml.parsers.SAXParser::parse(Lorg/xml/sax/InputSource;Lorg/xml/sax/HandlerBase;)V	javax.xml.parsers	public	org.xml.sax.Parser::setEntityResolver(Lorg/xml/sax/EntityResolver;)V	org.xml.sax	-	-	1	false	false	LibToLib
org.apache.rocketmq.acl.plain.PlainPermissionManager::load()V	org.apache.rocketmq:rocketmq-acl:4.9.1	public	com.alibaba.fastjson.JSONArray::getString(I)Ljava/lang/String;	com.alibaba:fastjson:1.2.76	com.alibaba.fastjson.JSONArray::getString(I)Ljava/lang/String;	com.alibaba:fastjson:1.2.76	2	false	false	ClientToLib
org.apache.rocketmq.remoting.protocol.RemotingCommand::makeCustomHeaderToNet()V	org.apache.rocketmq:rocketmq-remoting:4.9.1	public	org.apache.rocketmq.logging.InternalLogger::error(Ljava/lang/String;Ljava/lang/Object;Ljava/lang/Object;)V	org.apache.rocketmq:rocketmq-logging:4.9.1	-	-	1	false	false	LibToLib
org.apache.rocketmq.acl.plain.PlainPermissionManager::buildPlainAccessResource(Lorg/apache/rocketmq/common/PlainAccessConfig;)Lorg/apache/rocketmq/acl/plain/PlainAccessResource;	org.apache.rocketmq:rocketmq-acl:4.9.1	public	org.apache.rocketmq.common.PlainAccessConfig::getDefaultTopicPerm()Ljava/lang/String;	org.apache.rocketmq:rocketmq-common:4.9.1	-	-	1	false	false	ClientToLib
org.apache.rocketmq.common.UtilAll::ipV6Check([B)Z	org.apache.rocketmq:rocketmq-common:4.9.1	public	org.apache.commons.validator.routines.InetAddressValidator::getInstance()Lorg/apache/commons/validator/routines/InetAddressValidator;	commons-validator:commons-validator:1.7	-	-	1	false	false	LibToLib
org.apache.rocketmq.acl.plain.PlainAccessResource::getRetryTopic(Ljava/lang/String;)Ljava/lang/String;	org.apache.rocketmq:rocketmq-acl:4.9.1	public	org.apache.rocketmq.common.MixAll::getRetryTopic(Ljava/lang/String;)Ljava/lang/String;	org.apache.rocketmq:rocketmq-common:4.9.1	org.apache.rocketmq.common.MixAll::getRetryTopic(Ljava/lang/String;)Ljava/lang/String;	org.apache.rocketmq:rocketmq-common:4.9.1	3	false	false	ClientToLib
org.apache.rocketmq.acl.plain.PlainPermissionManager::buildPlainAccessResource(Lorg/apache/rocketmq/common/PlainAccessConfig;)Lorg/apache/rocketmq/acl/plain/PlainAccessResource;	org.apache.rocketmq:rocketmq-acl:4.9.1	public	org.apache.rocketmq.common.PlainAccessConfig::getDefaultGroupPerm()Ljava/lang/String;	org.apache.rocketmq:rocketmq-common:4.9.1	-	-	1	false	false	ClientToLib
org.apache.rocketmq.srvutil.FileWatchService::hash(Ljava/lang/String;)Ljava/lang/String;	org.apache.rocketmq:rocketmq-srvutil:4.9.1	public	java.security.MessageDigest::update([B)V	java.security	java.security.MessageDigest$Delegate::update([B)V	java.security	1	false	false	LibToLib
com.alibaba.fastjson.serializer.MiscCodec::toString(Lorg/w3c/dom/Node;)Ljava/lang/String;	com.alibaba:fastjson:1.2.76	public	javax.xml.transform.TransformerFactory::newTransformer()Ljavax/xml/transform/Transformer;	javax.xml.transform	-	-	1	false	false	LibToLib
org.apache.rocketmq.acl.plain.PlainPermissionManager::createAclAccessConfigMap(Ljava/util/Map;Lorg/apache/rocketmq/common/PlainAccessConfig;)Ljava/util/Map;	org.apache.rocketmq:rocketmq-acl:4.9.1	public	org.apache.rocketmq.common.PlainAccessConfig::getAccessKey()Ljava/lang/String;	org.apache.rocketmq:rocketmq-common:4.9.1	-	-	4	false	false	ClientToLib
com.alibaba.fastjson.util.FieldInfo::get(Ljava/lang/Object;)Ljava/lang/Object;	com.alibaba:fastjson:1.2.76	public	org.apache.rocketmq.remoting.protocol.RemotingCommand::getVersion()I	org.apache.rocketmq:rocketmq-remoting:4.9.1	org.apache.rocketmq.remoting.protocol.RemotingCommand::getVersion()I	org.apache.rocketmq:rocketmq-remoting:4.9.1	1	true	false	LibToLib
org.apache.rocketmq.acl.plain.PlainPermissionManager::createAclAccessConfigMap(Ljava/util/Map;Lorg/apache/rocketmq/common/PlainAccessConfig;)Ljava/util/Map;	org.apache.rocketmq:rocketmq-acl:4.9.1	public	org.apache.rocketmq.common.PlainAccessConfig::getGroupPerms()Ljava/util/List;	org.apache.rocketmq:rocketmq-common:4.9.1	-	-	3	false	false	ClientToLib
javax.xml.parsers.SAXParser::parse(Ljava/io/InputStream;Lorg/xml/sax/HandlerBase;Ljava/lang/String;)V	javax.xml.parsers	public	org.xml.sax.InputSource::setSystemId(Ljava/lang/String;)V	org.xml.sax	-	-	1	false	false	LibToLib
org.apache.rocketmq.common.MixAll::object2Properties(Ljava/lang/Object;)Ljava/util/Properties;	org.apache.rocketmq:rocketmq-common:4.9.1	public	org.apache.rocketmq.logging.InternalLogger::error(Ljava/lang/String;Ljava/lang/Throwable;)V	org.apache.rocketmq:rocketmq-logging:4.9.1	-	-	1	false	false	LibToLib
org.apache.rocketmq.acl.plain.PlainPermissionManager::buildPlainAccessResource(Lorg/apache/rocketmq/common/PlainAccessConfig;)Lorg/apache/rocketmq/acl/plain/PlainAccessResource;	org.apache.rocketmq:rocketmq-acl:4.9.1	public	org.apache.rocketmq.common.PlainAccessConfig::getSecretKey()Ljava/lang/String;	org.apache.rocketmq:rocketmq-common:4.9.1	org.apache.rocketmq.common.PlainAccessConfig::getSecretKey()Ljava/lang/String;	org.apache.rocketmq:rocketmq-common:4.9.1	2	false	false	ClientToLib
com.alibaba.fastjson.util.FieldInfo::get(Ljava/lang/Object;)Ljava/lang/Object;	com.alibaba:fastjson:1.2.76	public	org.apache.rocketmq.remoting.protocol.RemotingCommand::getOpaque()I	org.apache.rocketmq:rocketmq-remoting:4.9.1	org.apache.rocketmq.remoting.protocol.RemotingCommand::getOpaque()I	org.apache.rocketmq:rocketmq-remoting:4.9.1	1	true	false	LibToLib
org.apache.rocketmq.acl.plain.PlainAccessValidator::parse(Lorg/apache/rocketmq/remoting/protocol/RemotingCommand;Ljava/lang/String;)Lorg/apache/rocketmq/acl/AccessResource;	org.apache.rocketmq:rocketmq-acl:4.9.1	public	org.apache.rocketmq.common.protocol.header.UpdateConsumerOffsetRequestHeader::getTopic()Ljava/lang/String;	org.apache.rocketmq:rocketmq-common:4.9.1	-	-	1	false	false	ClientToLib
javax.xml.parsers.SecuritySupport::getFileInputStream(Ljava/io/File;)Ljava/io/FileInputStream;	javax.xml.parsers	public	java.security.PrivilegedActionException::getException()Ljava/lang/Exception;	java.security	-	-	1	false	false	LibToLib
org.apache.rocketmq.acl.plain.PlainPermissionManager::getAllAclConfig()Lorg/apache/rocketmq/common/AclConfig;	org.apache.rocketmq:rocketmq-acl:4.9.1	public	com.alibaba.fastjson.JSONObject::getJSONArray(Ljava/lang/String;)Lcom/alibaba/fastjson/JSONArray;	com.alibaba:fastjson:1.2.76	-	-	2	false	false	ClientToLib
org.apache.rocketmq.acl.plain.PlainPermissionManager::watch()V	org.apache.rocketmq:rocketmq-acl:4.9.1	public	org.apache.rocketmq.logging.InternalLogger::info(Ljava/lang/String;)V	org.apache.rocketmq:rocketmq-logging:4.9.1	org.apache.rocketmq.logging.Slf4jLoggerFactory$Slf4jLogger::info(Ljava/lang/String;)V	org.apache.rocketmq:rocketmq-logging:4.9.1	1	false	false	ClientToLib
